SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,9,1,1,0,0,0,0,0,0,1,82.71359422057601,800.0296374416195,0.22554159341672575,1.0,0.0,0.0,0.0,0.0,0.7744584065832743,0.0
0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,264.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,0,0,4,0,0,0,0,0,0,0,0,1,30.313641608831773,136.623084264164,0.430497969052821,0.0,0.430497969052821,0.0,0.0,0.0,0.569502030947179,0.0
0,1,1,20,1,0,0,0,0,0,0,0,0,20.0,417.6499938964844,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,0,24,1,0,1,1,0,1,0,0,0,60.45000076293945,1440.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,42,1,0,0,0,0,0,0,0,1,19.549999237060547,839.4000244140625,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,68,0,0,1,0,1,1,0,0,0,38.900001525878906,2719.199951171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,1,19,1,0,0,0,0,0,0,0,0,20.15,387.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,6,1,0,0,0,0,0,1,0,0,87.65014360937795,579.0522173438288,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,35.92151281553177,35.92151281553177,0.587207484960525,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,66,1,0,1,1,1,1,0,0,0,65.85,4097.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,27,1,0,0,0,0,0,0,0,0,20.35,531.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,65,1,1,0,1,1,1,1,1,1,108.0500030517578,7118.89990234375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,62,1,0,1,0,1,1,1,1,1,79.95,4819.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,66,0,0,1,1,1,1,1,0,1,56.59999847412109,3789.199951171875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,53,1,1,0,0,0,0,0,0,0,25.1,1275.6,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,23,1,0,0,1,0,1,0,0,0,54.15,1312.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,50,1,1,0,1,1,0,1,1,1,103.8499984741211,5017.89990234375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,70,0,0,1,1,1,1,0,0,1,44.59999847412109,3058.14990234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,50,1,1,0,0,0,0,0,0,0,92.89713777157398,4781.381419870459,0.0,0.910796626124554,0.0,0.0,0.08920337387544597,0.08920337387544597,0.910796626124554,0.0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.87510932060933,69.87510932060933,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,47,1,1,0,0,0,0,1,1,1,106.33083023423008,5122.429011098967,0.8861264148150153,1.0,0.0,0.0,0.0,0.1138735851849847,0.0,0.0
0,0,0,16,1,0,0,1,1,0,0,1,1,95.59487491229504,1555.6885578410086,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,64,1,1,0,0,0,0,1,1,1,101.30656745376761,6562.066603335233,0.6184201181924885,1.0,0.0,0.6184201181924885,0.38157988180751146,0.0,0.6184201181924885,0.0
0,1,1,72,1,1,1,1,1,1,1,1,0,114.4499969482422,8100.5498046875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,1,19.950000762939453,253.8000030517578,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,0,0,12,1,1,0,1,0,0,1,0,1,100.5280457197752,1248.1272373645957,0.38587531317146206,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,28,1,0,1,0,0,0,0,1,0,94.5895445174739,2653.2810892268194,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,12,1,1,0,1,0,0,0,1,1,102.57009606232272,1255.2330876920885,0.7386137922499635,1.0,0.0,0.0,0.0,0.0,0.7386137922499635,0.0
0,1,0,10,1,0,0,0,0,0,0,0,0,80.9964285064873,856.1816083394712,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,27,1,0,0,0,0,0,0,0,0,20.049999237060547,552.9000244140625,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,0,0,5,1,0,0,0,1,0,0,0,1,75.55000305175781,349.6499938964844,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,71,1,0,0,0,0,0,0,0,0,19.799999237060547,1396.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.5999755859375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,32,1,0,1,0,0,0,0,0,1,99.17598990691782,3205.1865715681365,0.981620978439722,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,18,1,0,0,0,1,0,1,1,0,95.1500015258789,1779.949951171875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,2,1,0,0,0,0,0,1,0,0,79.71381450186426,143.86630112125619,0.567385550456366,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,11,0,0,0,0,0,0,0,0,1,44.34927358683996,479.9195714808135,0.06804285191865478,0.0,0.0,0.06804285191865478,0.0,0.0,1.0,0.0
0,0,0,20,1,0,1,0,1,0,0,1,0,64.4000015258789,1398.5999755859375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,45.70000076293945,45.70000076293945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,3,1,1,0,0,0,0,0,0,1,75.63017011554487,228.21475767094358,0.5369023698389017,1.0,0.0,0.0,0.0,0.4630976301610983,0.5369023698389017,0.0
0,0,0,16,1,0,0,0,0,1,1,0,0,91.9586406359512,1574.2155643474275,0.011435858252729969,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.4501953125,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0,28,1,0,0,0,0,0,0,0,0,20.5,563.0499877929688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,0,53,1,1,1,1,1,0,0,1,0,74.1,3833.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,3,1,0,0,0,0,0,1,1,1,89.45,240.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,60,0,0,1,0,1,1,1,1,0,59.84999847412109,3590.199951171875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,35,1,1,0,0,0,0,0,0,0,24.3,821.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,1,0,1,79.19459565190652,79.19459565190652,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,18,1,1,0,0,0,0,0,1,1,90.52951546910536,1601.6541725143884,0.7158598377813995,1.0,0.0,0.0,0.0,0.7158598377813995,0.2841401622186005,0.0
0,0,0,2,1,1,0,0,0,0,1,1,1,95.35778778583446,177.01563421069082,0.3211061070827662,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,23,1,0,0,0,0,0,0,0,0,86.36790387113618,1912.2602996650355,0.0,1.0,0.0,0.0,0.0,0.0,0.7948686474837992,0.0
0,0,0,24,1,0,0,0,0,0,0,0,0,20.450000762939453,527.3499755859375,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,0,0,12,1,0,0,0,0,0,0,0,1,80.87016152410389,951.4604830376138,0.39976881682657295,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,1,0,0,0,1,75.07309980371451,75.07309980371451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3241453774621631
0,1,1,64,1,0,1,0,1,1,1,0,0,69.25,4447.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,1,72,1,0,1,1,0,1,1,0,0,68.4,4855.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,24,1,1,1,1,0,0,1,1,0,78.4000015258789,1832.4000244140625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0,2,1,0,0,0,0,0,0,0,1,71.70669471130016,140.89223183115556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,58,1,1,0,0,0,0,0,0,1,24.5,1497.9000244140625,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,0,3,0,0,0,0,0,0,0,0,0,27.54287931779485,95.65093815600343,0.45413074287987565,0.0,0.0,0.0,0.0,0.5458692571201244,0.45413074287987565,0.0
0,1,1,14,1,0,0,0,0,0,0,0,0,19.75,309.35,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,44,1,1,0,0,0,0,1,1,0,100.49951266357085,4400.107856707082,0.0,1.0,0.0,0.0,0.0,0.0,0.48628536566537894,0.0
0,0,0,54,1,0,1,0,1,1,0,0,0,84.4000015258789,4484.0498046875,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,14,1,0,0,0,0,0,0,0,0,20.39999961853028,275.70001220703125,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,44.98940255358085,44.98940255358085,0.44701276790427724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,54,1,0,1,1,0,1,1,0,1,69.9000015258789,3883.300048828125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,24,1,0,0,0,0,1,1,1,1,96.0,2122.449951171875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.683571532380466,19.683571532380466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,1,0,0,0,1,50.19380648641276,50.19380648641276,1.0,0.0,0.0,0.0,0.0,0.0,0.6397723369561882,0.3602276630438118
0,0,0,1,1,0,0,0,0,0,0,0,1,54.7832818345286,54.7832818345286,0.0,0.0,0.0,0.0,0.0,0.13312733811439514,0.0,0.8668726618856049
0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,24,1,0,0,0,0,0,0,0,0,19.75,483.15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,1,29,1,1,0,0,0,0,0,0,1,88.61575599183003,2698.140532263364,0.7795303090603491,1.0,0.0,0.0,0.0,0.22046969093965085,0.7795303090603491,0.0
1,0,0,3,1,1,0,0,1,0,1,0,0,91.05,289.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,7,1,0,0,0,0,0,0,0,1,69.0,506.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,1,1,1,1,0,1,0,1,1,1,102.4499969482422,102.4499969482422,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.300048828125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,0,21,0,0,1,0,0,0,0,0,0,28.5,629.3499755859375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,55,1,1,1,1,0,0,0,0,1,85.1,4600.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,65,1,1,1,0,1,1,1,1,1,109.0500030517578,7108.2001953125,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,1,8,1,0,0,0,0,0,0,0,0,19.950000762939453,170.89999389648438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,0,19,1,0,1,0,1,0,1,0,0,66.4,1286.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,13,1,1,1,0,0,0,1,1,1,100.35,1358.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,58,0,0,1,1,1,0,1,0,0,50.0,2919.85009765625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,18,1,0,0,0,1,0,1,1,0,95.3667513244656,1779.3575146284045,1.0,1.0,0.0,0.0,0.0,0.2890003194215761,0.0,0.7109996805784239
0,1,1,15,1,0,0,0,0,0,0,0,0,19.350000381469727,278.8500061035156,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,17,1,1,0,0,0,0,0,1,1,85.45,1451.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,25,1,0,0,0,0,0,1,0,1,90.13968750084567,2183.6761842924147,1.0,1.0,0.0,0.7107626847865384,0.0,0.0,1.0,0.0
0,1,0,72,1,1,1,1,1,0,0,1,1,99.1500015258789,7422.10009765625,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,1,63,1,0,0,0,0,0,0,0,0,19.5,1215.0999755859375,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,0,6,1,0,0,1,0,0,0,1,1,87.14713847298597,524.2858221918947,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,33,1,0,0,0,0,0,0,0,0,20.600000381469727,690.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,0,12,1,0,1,0,0,1,0,0,0,80.85,866.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,0,47.6897510166731,92.31724926970601,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,34,1,1,0,0,0,0,1,1,0,99.76250391873478,3478.976514316873,1.0,1.0,0.0,0.0,0.0,0.0,0.7700006935815894,0.0
0,0,0,3,1,1,0,0,0,0,0,0,0,75.56018363909756,208.58437699044953,0.8726855807201876,1.0,0.0,0.0,0.0,0.0,0.12731441927981235,0.8726855807201876
1,1,0,56,1,1,0,0,0,1,0,0,1,76.85,4275.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,1,0,0,0,0,75.59726541057208,75.59726541057208,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,0,0,0,1,0,1,1,1,104.87355092867875,294.3014223411975,0.9789251547797926,1.0,0.0,0.0,0.0,0.021074845220207417,0.9789251547797926,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,82.01289663074229,181.2330608189032,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,6,1,0,0,0,0,0,1,1,1,95.74810029613381,573.7498632213217,0.9996960473814104,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,1,70.1500015258789,268.3500061035156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,13,1,0,0,1,0,0,0,0,1,79.0874113180827,1106.3387809065966,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,3,0,0,0,0,0,1,0,0,1,31.0,95.0500030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,29,0,0,0,0,0,0,0,0,1,24.85,788.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,6,1,0,0,0,0,0,1,1,1,91.0999984741211,455.2999877929688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,0,0,1,1,0,0,0,0,1,33.650001525878906,137.85000610351562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,15,1,0,0,0,1,0,0,0,1,96.14228970938056,1426.8305818644162,0.0,1.0,0.0,0.0,0.0,0.02302338983323038,0.0,0.9769766101667696
0,0,0,65,1,1,0,1,1,0,1,1,0,105.1,6631.85,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,1,0,0,0,0,0,0,0,0,19.384601401608816,19.384601401608816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,3,1,0,0,0,0,0,0,0,1,81.68854400299134,244.98688906851777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,5522.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,1,0,0,0,0,1,1,1,94.26814660605926,94.26814660605926,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,64,1,0,0,1,0,0,0,1,0,93.5996822638754,6051.50756314737,0.7143158710633417,1.0,0.0,0.7143158710633417,0.0,0.7143158710633417,0.2856841289366583,0.0
0,0,0,63,1,0,0,0,0,0,0,0,1,20.6,1298.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,14,0,0,0,1,0,0,0,0,1,31.100000381469727,419.7000122070313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,72,1,1,1,1,1,1,1,1,0,114.5500030517578,8306.0498046875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,9,1,1,0,0,0,0,0,0,1,85.13040834609617,749.7431465777279,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,1,20.39999961853028,261.29998779296875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,18,0,0,0,0,0,0,0,0,0,25.15,476.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,72,1,1,1,1,1,1,0,1,1,82.3,5980.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,7,1,0,1,0,0,0,0,0,0,90.29956838954382,670.9787663006006,0.5486736809788532,1.0,0.0,0.0,0.0,0.5486736809788532,0.45132631902114684,0.0
0,1,0,1,1,1,0,0,1,0,1,1,1,101.5386301382536,101.5386301382536,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,68,1,1,1,1,1,0,1,0,0,101.35,7110.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,29,1,1,0,0,0,0,1,0,1,101.22955162932685,3042.752013016564,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,20,1,0,1,0,0,1,0,1,1,64.1500015258789,1274.449951171875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,1,22,1,1,0,0,0,0,0,0,0,25.25,555.4000244140625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.7,19.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,48,1,0,0,0,0,0,0,0,0,19.950000762939453,936.7000122070312,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,0,10,1,0,0,0,0,0,0,0,0,20.1,184.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,6,1,0,0,0,0,1,0,0,1,49.65,267.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,3,1,0,0,0,0,0,0,0,1,84.47706437724636,265.6688110119332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.321100732651339
0,0,0,35,1,0,0,0,0,0,0,0,0,19.25,677.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,59,1,1,0,0,0,0,0,0,0,25.0,1510.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,70,1,1,0,0,0,0,0,0,0,24.700000762939453,1685.9000244140625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,1250.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,51,1,0,0,0,0,0,0,0,0,19.1,1007.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,0,58,1,0,1,1,0,0,1,0,1,65.25,3791.60009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,36,0,0,0,0,1,0,1,0,1,57.3580459431906,2009.70738279851,0.17097143449393526,0.17097143449393526,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,68,1,0,0,0,0,0,0,0,1,20.0,1396.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,25.07337425702763,25.07337425702763,0.5467492056610873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,1,1,80.71688443679527,80.71688443679527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,4,1,0,0,0,0,0,0,0,0,20.39999961853028,94.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1208.6,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,24,1,0,1,0,0,0,0,0,1,51.15,1275.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,5,1,1,0,0,0,0,1,1,1,94.8499984741211,462.7999877929688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,61,1,1,0,1,0,1,0,1,1,94.35,5703.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,2,1,0,0,0,0,0,0,0,1,44.59999847412109,80.55000305175781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,23,1,0,1,0,0,1,1,1,1,99.8499984741211,2331.300048828125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,44,1,0,0,0,0,0,0,0,0,19.89999961853028,868.0999755859375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,0,72,1,1,0,1,1,1,1,1,1,109.75,7932.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,19,1,0,0,0,0,0,0,0,1,75.90892832399864,1471.4145897200115,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,1,6,1,0,0,0,0,0,0,0,0,19.64999961853028,100.9000015258789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,8,1,0,0,0,0,0,0,0,0,19.05,201.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,10,1,1,0,0,1,0,1,0,1,100.1070641315183,1060.1999903723522,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,0,74.45745983272859,337.01495010103616,0.1750078759355691,1.0,0.0,0.0,0.0,0.0,0.8249921240644309,0.1750078759355691
0,1,0,71,1,1,0,0,0,0,0,0,1,24.450000762939453,1681.5999755859375,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,2,1,0,0,1,0,0,0,0,1,74.69999694824219,165.39999389648438,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,52,1,0,0,0,1,0,1,1,1,96.00964595035383,5004.930458377191,0.13103363572589732,1.0,0.0,0.8689663642741027,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,70.03917569194971,70.03917569194971,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,55.09064630303104,113.36002181963741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,2,1,0,0,0,1,0,0,0,0,75.84471934416057,160.75372637665356,0.0,0.9254724669287818,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,33,1,1,0,1,0,0,0,0,1,81.46454548165904,2717.4225668321606,0.4387165839197754,1.0,0.0,0.0,0.0,0.4387165839197754,0.0,0.5612834160802246
0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,79.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,3050.15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,46,1,0,0,1,0,0,0,0,1,88.54343587231854,4075.0845637283405,0.0,1.0,0.0,0.5796227168567474,0.0,0.5796227168567474,0.4203772831432526,0.0
0,1,1,2,1,0,0,0,0,0,1,1,1,89.55000305175781,185.5500030517578,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,56,1,0,0,0,1,1,1,1,1,98.7,5669.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,3,1,0,0,0,0,0,0,0,1,71.59292779775568,234.66803019703946,0.2248568889646798,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,460.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,53,1,1,1,1,1,0,0,0,0,90.8000030517578,4921.2001953125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,43,1,0,1,1,1,1,0,0,1,90.65,3882.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,47,1,1,0,1,0,1,0,1,1,108.17130691844065,5124.554396653958,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.5999984741211,69.5999984741211,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
